"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","predefined_attributes"
467901,458033,"MEAS","LAB","29947-9","Alpha 2 globulin [Presence] in 24 hour Urine by Electrophoresis",0,1,0,"",3037158,1,""
467902,458033,"MEAS","LAB","53771-2","Alpha 2 globulin [Presence] in Urine by Electrophoresis",0,1,0,"",3038873,1,""
467903,458033,"MEAS","LAB","72588-7","Alpha 2 globulin/Protein.total [Pure mass fraction] in 24 hour Urine by Electrophoresis",0,1,0,"",43055422,1,""
467904,458033,"MEAS","LAB","72589-5","Alpha 2 globulin/Protein.total [Pure mass fraction] in Urine by Electrophoresis",0,1,0,"",43055423,1,""
467905,458033,"MEAS","LAB","17813-7","Alpha 2 globulin/Protein.total by Electrophoresis in Urine collected for unspecified duration",0,1,0,"",3020422,1,""
467906,458033,"MEAS","LAB","13987-3","Alpha 2 globulin/Protein.total in 24 hour Urine by Electrophoresis",0,1,0,"",3027978,1,""
467907,458033,"MEAS","LAB","13993-1","Alpha 2 globulin/Protein.total in Urine by Electrophoresis",0,1,0,"",3028558,1,""
467912,458036,"MEAS","LAB","LP45790-0","Alpha-2-retinol Binding Protein | Bld-Ser-Plas",1,0,32,"",40783691,0,""
467939,458051,"MEAS","LAB","LP43556-7","Beta-2-microglobulin | Bld-Ser-Plas",1,0,2512,"",40783454,0,""
467943,458051,"MEAS","LAB","LP41126-1","Beta-2-microglobulin | Urine",1,0,102,"",40783220,0,""
467956,458099,"MEAS","LAB","2942-1","Sex hormone binding globulin [Mass/volume] in Serum or Plasma",0,1,0,"",3011099,1,""
467957,458099,"MEAS","LAB","13967-5","Sex hormone binding globulin [Moles/volume] in Serum or Plasma",0,1,3524,"",3004248,1,""
467963,458103,"MEAS","LAB","35229-4","Transferrin [Mass or Moles/volume] in Serum or Plasma",0,1,0,"",3032611,1,""
467964,458103,"MEAS","LAB","3034-6","Transferrin [Mass/volume] in Serum or Plasma",0,1,5903,"",3004789,1,""
467965,458103,"MEAS","LAB","22674-6","Transferrin [Moles/volume] in Serum or Plasma",0,1,0,"",3002903,1,""
467983,458162,"MEAS","LAB","6886-6","IgA subclass 1 [Mass/volume] in Serum",0,1,2,"",3028684,1,""
467984,458162,"MEAS","LAB","9336-9","IgA subclass 1/IgA.total in Serum",0,1,0,"",3008970,1,""
467986,458164,"MEAS","LAB","6939-3","IgA subclass 2 [Mass/volume] in Serum",0,1,2,"",3005006,1,""
468004,458233,"MEAS","LAB","2469-5","IgG subclass 4 [Mass/volume] in Serum",0,1,1090,"",3024980,1,""
468049,458321,"MEAS","LAB","LP71262-7","Immunoglobulin light chains.kappa.free | Bld-Ser-Plas",1,0,7404,"",40781821,0,""
468051,458321,"MEAS","LAB","LP71249-4","Immunoglobulin light chains.kappa.free | Urine",1,0,3891,"",40778467,0,""
468064,458326,"MEAS","LAB","LP71259-3","Immunoglobulin light chains.lambda.free | Bld-Ser-Plas",1,0,3581,"",40791717,0,""
468066,458326,"MEAS","LAB","LP71250-2","Immunoglobulin light chains.lambda.free | Urine",1,0,3580,"",40775119,0,""
468145,458723,"MEAS","LAB","35009-0","Segmented neutrophils [#/volume] in Synovial fluid",0,1,0,"",3031201,1,""
468146,458723,"MEAS","LAB","33386-4","Segmented neutrophils/100 leukocytes in Synovial fluid",0,1,978,"",3030913,1,""
468639,459387,"MEAS","LAB","53859-5","Fatty acids.very long chain C22:0 (Docosanoate) [Mass/volume] in Serum or Plasma",0,1,0,"",3051219,1,""
468640,459387,"MEAS","LAB","30194-5","Fatty acids.very long chain C22:0 (Docosanoate) [Moles/volume] in Serum or Plasma",0,1,68,"",3007480,1,""
468643,459390,"MEAS","LAB","53860-3","Fatty acids.very long chain C24:0 (Tetracosanoate) [Mass/volume] in Serum or Plasma",0,1,0,"",3039491,1,""
468644,459390,"MEAS","LAB","30195-2","Fatty acids.very long chain C24:0 (Tetracosanoate) [Moles/volume] in Serum or Plasma",0,1,68,"",3006467,1,""
468645,459390,"MEAS","LAB","1773-1","Fatty acids.very long chain C24:0 (Tetracosanoate)/C22:0 (Docosanoate) [Mass Ratio] in Serum or Plasma",0,1,0,"",3005250,1,""
468646,459390,"MEAS","LAB","30196-0","Fatty acids.very long chain C24:0 (Tetracosanoate)/C22:0 (Docosanoate) [Molar ratio] in Serum or Plasma",0,1,68,"",3022374,1,""
468651,459394,"MEAS","LAB","33403-7","Fatty acids.very long chain C26:0 (Hexacosanoate) [Mass/volume] in Serum or Plasma",0,1,0,"",3044876,1,""
468652,459394,"MEAS","LAB","30197-8","Fatty acids.very long chain C26:0 (Hexacosanoate) [Moles/volume] in Serum or Plasma",0,1,68,"",3025461,1,""
468653,459394,"MEAS","LAB","1774-9","Fatty acids.very long chain C26:0 (Hexacosanoate)/C22:0 (Docosanoate) [Mass Ratio] in Serum or Plasma",0,1,0,"",3000389,1,""
468654,459394,"MEAS","LAB","30198-6","Fatty acids.very long chain C26:0 (Hexacosanoate)/C22:0 (Docosanoate) [Molar ratio] in Serum or Plasma",0,1,68,"",3026306,1,""
468723,459710,"MEAS","LAB","22238-0","Taenia solium larva Ab [Presence] in Serum",0,1,0,"",3008701,1,""
468724,459710,"MEAS","LAB","56984-8","Taenia solium larva Ab [Presence] in Serum by Immunoassay",0,1,0,"",40760103,1,""
468725,459710,"MEAS","LAB","9600-8","Taenia solium larva Ab [Presence] in Serum by Immunoblot",0,1,0,"",3011844,1,""
468726,459710,"MEAS","LAB","7850-1","Taenia solium larva Ab [Units/volume] in Serum",0,1,0,"",3028241,1,""
468727,459710,"MEAS","LAB","5120-1","Taenia solium larva Ab [Units/volume] in Serum by Hemagglutination",0,1,0,"",3009836,1,""
468728,459710,"MEAS","LAB","24039-0","Taenia solium larva Ab.IgG band pattern [Interpretation] in Serum by Immunoblot",0,1,0,"",3003621,1,""
468729,459710,"MEAS","LAB","53602-9","Taenia solium larva Ag [Units/volume] in Serum",0,1,0,"",3042229,1,""
468730,459710,"MEAS","LAB","7845-1","Taenia solium larva IgA Ab [Presence] in Serum",0,1,0,"",3013612,1,""
468731,459710,"MEAS","LAB","7847-7","Taenia solium larva IgG Ab [Presence] in Serum",0,1,0,"",3014952,1,""
468732,459710,"MEAS","LAB","6374-3","Taenia solium larva IgG Ab [Presence] in Serum by Immunoblot",0,1,0,"",3020805,1,""
468733,459710,"MEAS","LAB","25337-7","Taenia solium larva IgG Ab [Units/volume] in Serum",0,1,0,"",3006625,1,""
468734,459710,"MEAS","LAB","25389-8","Taenia solium larva IgG Ab [Units/volume] in Serum by Immunoassay",0,1,24,"",3012386,1,""
468735,459710,"MEAS","LAB","7849-3","Taenia solium larva IgM Ab [Presence] in Serum",0,1,0,"",3021378,1,""
468736,459710,"MEAS","LAB","16707-2","Taenia solium larva IgM Ab [Units/volume] in Serum",0,1,0,"",3000291,1,""
468872,460572,"MEAS","LAB","53962-7","Alpha-1-fetoprotein.tumor marker [Mass/volume] in Serum or Plasma",0,1,11573,"",3039783,1,""
468873,460572,"MEAS","LAB","53960-1","Alpha-1-fetoprotein.tumor marker [Moles/volume] in Serum or Plasma",0,1,0,"",3039211,1,""
468874,460572,"MEAS","LAB","53961-9","Alpha-1-fetoprotein.tumor marker [Units/volume] in Serum or Plasma",0,1,0,"",3038911,1,""
468884,460575,"MEAS","LAB","1834-1","Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma",0,1,8167,"",3009306,1,""
468885,460575,"MEAS","LAB","83073-7","Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma by Immunoassay",0,1,0,"",42529190,1,""
468886,460575,"MEAS","LAB","19177-5","Alpha-1-Fetoprotein [Moles/volume] in Serum or Plasma",0,1,0,"",3021607,1,""
468887,460575,"MEAS","LAB","43998-4","Alpha-1-Fetoprotein [Multiple of the median] adjusted for diabetes in Serum or Plasma",0,1,0,"",3046154,1,""
468888,460575,"MEAS","LAB","43996-8","Alpha-1-Fetoprotein [Multiple of the median] adjusted for diabetes+weight in Serum or Plasma",0,1,0,"",3044142,1,""
468889,460575,"MEAS","LAB","50610-5","Alpha-1-Fetoprotein [Multiple of the median] adjusted for multiple gestations in Serum or Plasma",0,1,0,"",3030180,1,""
468890,460575,"MEAS","LAB","43997-6","Alpha-1-Fetoprotein [Multiple of the median] adjusted for weight in Serum or Plasma",0,1,0,"",3046979,1,""
468891,460575,"MEAS","LAB","23811-3","Alpha-1-Fetoprotein [Multiple of the median] adjusted in Serum or Plasma",0,1,0,"",3016670,1,""
468892,460575,"MEAS","LAB","20450-3","Alpha-1-Fetoprotein [Multiple of the median] in Serum or Plasma",0,1,0,"",3024370,1,""
468893,460575,"MEAS","LAB","23812-1","Alpha-1-Fetoprotein [Multiple of the median] unadjusted in Serum or Plasma",0,1,0,"",3017206,1,""
468894,460575,"MEAS","LAB","31993-9","Alpha-1-Fetoprotein [Presence] in Serum or Plasma",0,1,0,"",3025053,1,""
468895,460575,"MEAS","LAB","19176-7","Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma",0,1,0,"",3015916,1,""
468896,460575,"MEAS","LAB","83072-9","Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma by Immunoassay",0,1,0,"",42529189,1,""
468897,460575,"MEAS","LAB","49585-3","Alpha-1-Fetoprotein multiple of the median cutoff [Multiple of the median] in Serum or Plasma",0,1,0,"",3032989,1,""
469013,461220,"MEAS","LAB","53962-7","Alpha-1-fetoprotein.tumor marker [Mass/volume] in Serum or Plasma",0,1,11573,"",3039783,1,""
469014,461220,"MEAS","LAB","53960-1","Alpha-1-fetoprotein.tumor marker [Moles/volume] in Serum or Plasma",0,1,0,"",3039211,1,""
469015,461220,"MEAS","LAB","53961-9","Alpha-1-fetoprotein.tumor marker [Units/volume] in Serum or Plasma",0,1,0,"",3038911,1,""
469025,461223,"MEAS","LAB","1834-1","Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma",0,1,8167,"",3009306,1,""
469026,461223,"MEAS","LAB","83073-7","Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma by Immunoassay",0,1,0,"",42529190,1,""
469027,461223,"MEAS","LAB","19177-5","Alpha-1-Fetoprotein [Moles/volume] in Serum or Plasma",0,1,0,"",3021607,1,""
469028,461223,"MEAS","LAB","43998-4","Alpha-1-Fetoprotein [Multiple of the median] adjusted for diabetes in Serum or Plasma",0,1,0,"",3046154,1,""
469029,461223,"MEAS","LAB","43996-8","Alpha-1-Fetoprotein [Multiple of the median] adjusted for diabetes+weight in Serum or Plasma",0,1,0,"",3044142,1,""
469030,461223,"MEAS","LAB","50610-5","Alpha-1-Fetoprotein [Multiple of the median] adjusted for multiple gestations in Serum or Plasma",0,1,0,"",3030180,1,""
469031,461223,"MEAS","LAB","43997-6","Alpha-1-Fetoprotein [Multiple of the median] adjusted for weight in Serum or Plasma",0,1,0,"",3046979,1,""
469032,461223,"MEAS","LAB","23811-3","Alpha-1-Fetoprotein [Multiple of the median] adjusted in Serum or Plasma",0,1,0,"",3016670,1,""
469033,461223,"MEAS","LAB","20450-3","Alpha-1-Fetoprotein [Multiple of the median] in Serum or Plasma",0,1,0,"",3024370,1,""
469034,461223,"MEAS","LAB","23812-1","Alpha-1-Fetoprotein [Multiple of the median] unadjusted in Serum or Plasma",0,1,0,"",3017206,1,""
469035,461223,"MEAS","LAB","31993-9","Alpha-1-Fetoprotein [Presence] in Serum or Plasma",0,1,0,"",3025053,1,""
469036,461223,"MEAS","LAB","19176-7","Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma",0,1,0,"",3015916,1,""
469037,461223,"MEAS","LAB","83072-9","Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma by Immunoassay",0,1,0,"",42529189,1,""
469038,461223,"MEAS","LAB","49585-3","Alpha-1-Fetoprotein multiple of the median cutoff [Multiple of the median] in Serum or Plasma",0,1,0,"",3032989,1,""
469131,462299,"MEAS","LAB","3335-7","Amitriptyline+Nortriptyline [Mass/volume] in Serum or Plasma",0,1,102,"",3004739,1,""
469132,462299,"MEAS","LAB","14598-7","Amitriptyline+Nortriptyline [Moles/volume] in Serum or Plasma",0,1,0,"",3013965,1,""
469133,462299,"MEAS","LAB","14595-3","Amitriptyline+Nortriptyline [Presence] in Serum or Plasma",0,1,0,"",3034492,1,""
469146,462305,"MEAS","LAB","3872-9","Nortriptyline [Mass/volume] in Serum or Plasma",0,1,262,"",3007857,1,""
469147,462305,"MEAS","LAB","74924-2","Nortriptyline [Mass/volume] in Serum or Plasma --trough",0,1,0,"",44816815,1,""
469148,462305,"MEAS","LAB","3876-0","Nortriptyline [Mass/volume] in Serum or Plasma --trough >12 hours post dose",0,1,0,"",3025122,1,""
469149,462305,"MEAS","LAB","35627-9","Nortriptyline [Mass/volume] in Serum or Plasma by Screen method",0,1,0,"",3036999,1,""
469150,462305,"MEAS","LAB","14856-9","Nortriptyline [Moles/volume] in Serum or Plasma",0,1,0,"",3026926,1,""
469151,462305,"MEAS","LAB","3873-7","Nortriptyline [Presence] in Serum or Plasma",0,1,0,"",3006766,1,""
469175,462340,"MEAS","LAB","3531-1","Desipramine [Mass/volume] in Serum or Plasma",0,1,73,"",3000167,1,""
469176,462340,"MEAS","LAB","3535-2","Desipramine [Mass/volume] in Serum or Plasma --trough",0,1,0,"",3033677,1,""
469177,462340,"MEAS","LAB","35606-3","Desipramine [Mass/volume] in Serum or Plasma by Screen method",0,1,0,"",3034922,1,""
469178,462340,"MEAS","LAB","14691-0","Desipramine [Moles/volume] in Serum or Plasma",0,1,0,"",3008668,1,""
469179,462340,"MEAS","LAB","3532-9","Desipramine [Presence] in Serum or Plasma",0,1,0,"",3003090,1,""
469191,462361,"MEAS","LAB","9627-1","Imipramine+Desipramine [Mass/volume] in Serum or Plasma",0,1,60,"",3036230,1,""
469192,462361,"MEAS","LAB","78362-1","Imipramine+Desipramine [Mass/volume] in Serum or Plasma --trough",0,1,0,"",21492399,1,""
469193,462361,"MEAS","LAB","14794-2","Imipramine+Desipramine [Moles/volume] in Serum or Plasma",0,1,0,"",3010510,1,""
469194,462361,"MEAS","LAB","14792-6","Imipramine+Desipramine [Presence] in Serum or Plasma",0,1,0,"",3028349,1,""
469279,462884,"MEAS","LAB","35009-0","Segmented neutrophils [#/volume] in Synovial fluid",0,1,0,"",3031201,1,""
469280,462884,"MEAS","LAB","33386-4","Segmented neutrophils/100 leukocytes in Synovial fluid",0,1,978,"",3030913,1,""
469374,463482,"MEAS","LAB","26052-1","Epithelial cells.renal [#/area] in Urine sediment by Microscopy high power field",0,1,1470,"",3015023,1,""
469375,463482,"MEAS","LAB","45391-0","Epithelial cells.renal [#/area] in Urine sediment by Microscopy low power field",0,1,0,"",3046825,1,""
469376,463482,"MEAS","LAB","13653-1","Epithelial cells.renal [#/volume] in Urine sediment",0,1,0,"",3020297,1,""
469377,463482,"MEAS","LAB","12248-1","Epithelial cells.renal [Presence] in Urine sediment by Light microscopy",0,1,0,"",3008026,1,""
469414,463573,"MEAS","LAB","30392-5","Nucleated erythrocytes [#/volume] in Blood",0,1,0,"",3001490,1,""
469415,463573,"MEAS","LAB","771-6","Nucleated erythrocytes [#/volume] in Blood by Automated count",0,1,359367,"",3007238,1,""
469416,463573,"MEAS","LAB","772-4","Nucleated erythrocytes [#/volume] in Blood by Manual count",0,1,0,"",3006135,1,""
469417,463573,"MEAS","LAB","34188-3","Nucleated erythrocytes [Presence] in Blood",0,1,0,"",3045168,1,""
469418,463573,"MEAS","LAB","34200-6","Nucleated erythrocytes [Presence] in Blood by Automated count",0,1,0,"",3045172,1,""
469419,463573,"MEAS","LAB","40630-6","Nucleated erythrocytes [Presence] in Blood by Light microscopy",0,1,0,"",3041179,1,""
469420,463573,"MEAS","LAB","26461-4","Nucleated erythrocytes/100 erythrocytes in Blood",0,1,0,"",3028658,1,""
469421,463573,"MEAS","LAB","773-2","Nucleated erythrocytes/100 erythrocytes in Blood by Manual count",0,1,0,"",3026770,1,""
469422,463573,"MEAS","LAB","19048-8","Nucleated erythrocytes/100 leukocytes [Ratio] in Blood",0,1,0,"",3034708,1,""
469423,463573,"MEAS","LAB","58413-6","Nucleated erythrocytes/100 leukocytes [Ratio] in Blood by Automated count",0,1,359412,"",40761514,1,""
469424,463573,"MEAS","LAB","18309-5","Nucleated erythrocytes/100 leukocytes [Ratio] in Blood by Manual count",0,1,0,"",3003311,1,""
469425,463574,"MEAS","LAB","26460-6","Nucleated erythrocytes [#/volume] in Body fluid",0,1,0,"",3028129,1,""
469426,463574,"MEAS","LAB","62439-5","Nucleated erythrocytes [#/volume] in Body fluid by Automated count",0,1,0,"",40765176,1,""
469427,463574,"MEAS","LAB","13530-1","Nucleated erythrocytes [#/volume] in Body fluid by Manual count",0,1,0,"",3006032,1,""
469428,463574,"MEAS","LAB","49229-8","Nucleated erythrocytes/100 leukocytes [Ratio] in Body fluid",0,1,0,"",3053291,1,""
469429,463574,"MEAS","LAB","62440-3","Nucleated erythrocytes/100 leukocytes [Ratio] in Body fluid by Automated count",0,1,0,"",40765177,1,""
469430,463574,"MEAS","LAB","41282-5","Nucleated erythrocytes/100 leukocytes [Ratio] in Body fluid by Manual count",0,1,2508,"",3039835,1,""
469432,463576,"MEAS","LAB","26459-8","Nucleated erythrocytes [#/volume] in Cerebral spinal fluid",0,1,0,"",3015637,1,""
469433,463576,"MEAS","LAB","62437-9","Nucleated erythrocytes [#/volume] in Cerebral spinal fluid by Automated count",0,1,0,"",40765174,1,""
469434,463576,"MEAS","LAB","13529-3","Nucleated erythrocytes [#/volume] in Cerebral spinal fluid by Manual count",0,1,0,"",3028298,1,""
469435,463576,"MEAS","LAB","55780-1","Nucleated erythrocytes [#] in Cerebral spinal fluid by Manual count",0,1,0,"",40758901,1,""
469436,463576,"MEAS","LAB","48778-5","Nucleated erythrocytes/100 cells in Cerebral spinal fluid",0,1,0,"",3053315,1,""
469437,463576,"MEAS","LAB","62441-1","Nucleated erythrocytes/100 leukocytes [Ratio] in Cerebral spinal fluid by Automated count",0,1,0,"",40765178,1,""
469438,463576,"MEAS","LAB","40631-4","Nucleated erythrocytes/100 leukocytes [Ratio] in Cerebral spinal fluid by Manual count",0,1,11892,"",3040433,1,""
469452,463584,"MEAS","LAB","LP176459-8","Immature reticulocytes | Bld-Ser-Plas",1,0,17582,"",44787433,0,""
469459,463589,"MEAS","LAB","31111-8","Reticulocyte production index",0,1,0,"",3000012,1,""
469460,463589,"MEAS","LAB","4679-7","Reticulocytes %",0,1,0,"",3027945,1,""
469461,463589,"MEAS","LAB","14196-0","Reticulocytes [#/volume] in Blood",0,1,23975,"",3023520,1,""
469462,463589,"MEAS","LAB","60474-4","Reticulocytes [#/volume] in Blood by Automated count",0,1,0,"",40763528,1,""
469463,463589,"MEAS","LAB","40665-2","Reticulocytes [#/volume] in Blood by Manual",0,1,0,"",3041154,1,""
469464,463589,"MEAS","LAB","42758-3","Reticulocytes [#/volume] in Blood by calculation",0,1,0,"",3037637,1,""
469465,463589,"MEAS","LAB","17849-1","Reticulocytes/100 erythrocytes in Blood by Automated count",0,1,23971,"",3007124,1,""
469466,463589,"MEAS","LAB","31112-6","Reticulocytes/100 erythrocytes in Blood by Manual",0,1,0,"",3002809,1,""
469467,463589,"MEAS","LAB","12250-7","Reticulocytes/1000 erythrocytes hematocrit adjusted in Blood",0,1,0,"",3036795,1,""
469468,463589,"MEAS","LAB","17848-3","Reticulocytes/1000 erythrocytes in Blood by Manual",0,1,0,"",3007613,1,""
469483,463611,"MEAS","LAB","26450-7","Eosinophils %",0,1,179383,"",3006504,1,""
469484,463611,"MEAS","LAB","26449-9","Eosinophils [#/volume] in Blood",0,1,0,"",3013115,1,""
469485,463611,"MEAS","LAB","711-2","Eosinophils [#/volume] in Blood by Automated count",0,1,279629,"",3028615,1,""
469486,463611,"MEAS","LAB","712-0","Eosinophils [#/volume] in Blood by Manual count",0,1,682,"",3009932,1,""
469487,463611,"MEAS","LAB","32173-7","Eosinophils [Presence] in Blood by Wright stain",0,1,0,"",3004123,1,""
469488,463611,"MEAS","LAB","713-8","Eosinophils/100 leukocytes in Blood by Automated count",0,1,151237,"",3010457,1,""
469489,463611,"MEAS","LAB","714-6","Eosinophils/100 leukocytes in Blood by Manual count",0,1,9390,"",3015956,1,""
469490,463611,"MEAS","LAB","71679-5","Eosinophils/Leukocytes [Pure number fraction] in Blood by Automated count",0,1,0,"",43055372,1,""
469491,463611,"MEAS","LAB","71674-6","Eosinophils/Leukocytes [Pure number fraction] in Blood by Manual count",0,1,0,"",43055367,1,""
469494,463613,"MEAS","LAB","35063-7","Eosinophils [#/volume] in Body fluid",0,1,0,"",3032084,1,""
469495,463613,"MEAS","LAB","40569-6","Eosinophils [#/volume] in Body fluid by Manual count",0,1,0,"",3038720,1,""
469496,463613,"MEAS","LAB","76407-6","Eosinophils [#] in Body fluid by Manual count",0,1,0,"",46235903,1,""
469497,463613,"MEAS","LAB","60520-4","Eosinophils [Presence] in Body fluid by Light microscopy",0,1,0,"",40763574,1,""
469498,463613,"MEAS","LAB","26452-3","Eosinophils/100 leukocytes in Body fluid",0,1,0,"",3021453,1,""
469499,463613,"MEAS","LAB","12209-3","Eosinophils/100 leukocytes in Body fluid by Manual count",0,1,851,"",3022231,1,""
469500,463613,"MEAS","LAB","71646-4","Eosinophils/Leukocytes [Pure number fraction] in Body fluid by Manual count",0,1,0,"",43055339,1,""
469507,463616,"MEAS","LAB","34958-9","Eosinophils [#/volume] in Cerebral spinal fluid",0,1,0,"",3031163,1,""
469508,463616,"MEAS","LAB","34957-1","Eosinophils [#/volume] in Cerebral spinal fluid by Manual count",0,1,0,"",3031150,1,""
469509,463616,"MEAS","LAB","55778-5","Eosinophils [#] in Cerebral spinal fluid by Manual count",0,1,0,"",40758899,1,""
469510,463616,"MEAS","LAB","26451-5","Eosinophils/100 leukocytes in Cerebral spinal fluid",0,1,0,"",3022640,1,""
469511,463616,"MEAS","LAB","12208-5","Eosinophils/100 leukocytes in Cerebral spinal fluid by Manual count",0,1,304,"",3018948,1,""
469512,463616,"MEAS","LAB","71661-3","Eosinophils/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",0,1,0,"",43055354,1,""
469561,463634,"MEAS","LAB","LP48336-9","Basophils | Bld-Ser-Plas",1,0,825947,"",40773934,0,""
469563,463634,"MEAS","LAB","LP41707-8","Basophils | Body Fluid",1,0,3027,"",40783274,0,""
469566,463634,"MEAS","LAB","LP42716-8","Basophils | Cerebral spinal fluid",1,0,4022,"",40786703,0,""
469580,463635,"MEAS","LAB","5785-1","Eosinophils [#/area] in Urine sediment by Microscopy high power field",0,1,0,"",3028053,1,""
469581,463635,"MEAS","LAB","25156-1","Eosinophils [Presence] in Urine sediment by Light microscopy",0,1,0,"",3037579,1,""
469582,463635,"MEAS","LAB","LP48337-7","Eosinophils | Bld-Ser-Plas",1,0,620321,"",40797116,0,""
469584,463635,"MEAS","LAB","LP41725-0","Eosinophils | Body Fluid",1,0,851,"",40789857,0,""
469587,463635,"MEAS","LAB","LP41724-3","Eosinophils | Cerebral spinal fluid",1,0,304,"",40779953,0,""
469602,463635,"MEAS","LAB","32014-3","Eosinophils/100 leukocytes in Urine by Manual count",0,1,0,"",3016970,1,""
469603,463635,"MEAS","LAB","12210-1","Eosinophils/100 leukocytes in Urine sediment by Manual count",0,1,0,"",3024408,1,""
469620,463644,"MEAS","LAB","LP176269-1","Immature granulocytes | Bld-Ser-Plas",1,0,527944,"",44787422,0,""
469625,463645,"MEAS","LAB","LP48920-0","Metamyelocytes | Bld-Ser-Plas",1,0,22812,"",40774006,0,""
469626,463645,"MEAS","LAB","LP45591-2","Metamyelocytes | Body Fluid",1,0,2507,"",40783668,0,""
469628,463645,"MEAS","LAB","LP49442-4","Metamyelocytes | Cerebral spinal fluid",1,0,24815,"",40784068,0,""
469635,463647,"MEAS","LAB","LP48351-8","Myelocytes | Bld-Ser-Plas",1,0,23612,"",40787268,0,""
469636,463647,"MEAS","LAB","LP45590-4","Myelocytes | Body Fluid",1,0,2445,"",40793494,0,""
469638,463647,"MEAS","LAB","LP49444-0","Myelocytes | Cerebral spinal fluid",1,0,25728,"",40774052,0,""
469647,463648,"MEAS","LAB","26503-3","Neutrophils [#/volume] in Semen",0,1,0,"",3015679,1,""
469648,463648,"MEAS","LAB","17359-1","Neutrophils [#/volume] in Semen by Manual count",0,1,0,"",3002583,1,""
469649,463648,"MEAS","LAB","30448-5","Neutrophils [#/volume] in Urine",0,1,0,"",3005176,1,""
469650,463648,"MEAS","LAB","761-7","Neutrophils [#/volume] in Urine by Automated count",0,1,0,"",3014886,1,""
469651,463648,"MEAS","LAB","762-5","Neutrophils [#/volume] in Urine by Manual count",0,1,0,"",3015117,1,""
469652,463648,"MEAS","LAB","38996-5","Neutrophils [Presence] in Urine by Light microscopy",0,1,0,"",3041765,1,""
469653,463648,"MEAS","LAB","LP47720-5","Neutrophils | Bld-Ser-Plas",1,0,842940,"",40773860,0,""
469655,463648,"MEAS","LAB","LP41791-2","Neutrophils | Body Fluid",1,0,2253,"",40783281,0,""
469658,463648,"MEAS","LAB","LP42713-5","Neutrophils | Cerebral spinal fluid",1,0,1137,"",40789936,0,""
469679,463648,"MEAS","LAB","LP29151-5","Segmented neutrophils",1,0,978,"",40792738,0,""
469681,463650,"MEAS","LAB","LP48358-3","Promyelocytes | Bld-Ser-Plas",1,0,8721,"",40780672,0,""
469682,463650,"MEAS","LAB","LP45589-6","Promyelocytes | Body Fluid",1,0,2402,"",40796829,0,""
469684,463650,"MEAS","LAB","LP48992-9","Promyelocytes | Cerebral spinal fluid",1,0,11710,"",40793862,0,""
469696,463657,"MEAS","LAB","50233-6","Leukocyte clumps [#/area] in Urine sediment by Automated count",0,1,0,"",3030114,1,""
469697,463657,"MEAS","LAB","46420-6","Leukocyte clumps [#/area] in Urine sediment by Microscopy high power field",0,1,2,"",3050658,1,""
469698,463657,"MEAS","LAB","67848-2","Leukocyte clumps [Presence] in Urine sediment by Light microscopy",0,1,0,"",40770446,1,""
469774,463756,"MEAS","LAB","26478-8","Lymphocytes %",0,1,32783,"",3002030,1,""
469775,463756,"MEAS","LAB","26474-7","Lymphocytes [#/volume] in Blood",0,1,166108,"",3019198,1,""
469776,463756,"MEAS","LAB","731-0","Lymphocytes [#/volume] in Blood by Automated count",0,1,372824,"",3004327,1,""
469777,463756,"MEAS","LAB","732-8","Lymphocytes [#/volume] in Blood by Manual count",0,1,0,"",3003215,1,""
469778,463756,"MEAS","LAB","736-9","Lymphocytes/100 leukocytes in Blood by Automated count",0,1,270340,"",3037511,1,""
469779,463756,"MEAS","LAB","737-7","Lymphocytes/100 leukocytes in Blood by Manual count",0,1,37241,"",3038058,1,""
469780,463756,"MEAS","LAB","71678-7","Lymphocytes/Leukocytes [Pure number fraction] in Blood by Automated count",0,1,0,"",43055371,1,""
469781,463756,"MEAS","LAB","71673-8","Lymphocytes/Leukocytes [Pure number fraction] in Blood by Manual count",0,1,0,"",43055366,1,""
469784,463758,"MEAS","LAB","26476-2","Lymphocytes [#/volume] in Body fluid",0,1,0,"",3003467,1,""
469785,463758,"MEAS","LAB","6744-7","Lymphocytes [#/volume] in Body fluid by Manual count",0,1,2312,"",3013260,1,""
469786,463758,"MEAS","LAB","76409-2","Lymphocytes [#] in Body fluid by Manual count",0,1,0,"",46235905,1,""
469787,463758,"MEAS","LAB","11031-2","Lymphocytes/100 leukocytes in Body fluid",0,1,0,"",3028079,1,""
469788,463758,"MEAS","LAB","13941-0","Lymphocytes/100 leukocytes in Body fluid by Manual count",0,1,0,"",3003540,1,""
469789,463758,"MEAS","LAB","71649-8","Lymphocytes/Leukocytes [Pure number fraction] in Body fluid by Manual count",0,1,0,"",43055342,1,""
